state,year,month,district,type,count,amount,source_path
Maharashtra,2020,4,nashik district,TOTAL,25886584,38876096829.7729,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,akola district,TOTAL,2321592,3994626251.8553295,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,yavatmal district,TOTAL,2582434,4650557075.489644,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,aurangabad district,TOTAL,19001745,27681773653.44072,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,amravati district,TOTAL,5645786,9549659612.368576,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,washim district,TOTAL,5782133,13400145744.069927,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,sangli district,TOTAL,4990427,8677291713.203817,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,gadchiroli district,TOTAL,953205,1842068911.886773,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,raigad district,TOTAL,9634903,13939207766.945723,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,palghar district,TOTAL,8070045,11789420098.043339,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,jalna district,TOTAL,3740553,6701628487.028286,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,gondia district,TOTAL,1312868,2564702116.1102557,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,ahmednagar district,TOTAL,13929256,25560818870.6825,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,pune district,TOTAL,142350762,182511549425.14316,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,beed district,TOTAL,4622657,9549129679.112585,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2020,4,satara district,TOTAL,7533969,10884087745.800198,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2020\4.json
Maharashtra,2021,1,jalgaon district,TOTAL,7125707,13436630175.753107,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,latur district,TOTAL,5760464,10272773258.588238,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,thane district,TOTAL,33503449,48840960311.87904,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,bhandara district,TOTAL,1564520,2913849252.9130535,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,nandurbar district,TOTAL,1383515,2901763348.7850657,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,chandrapur district,TOTAL,3151866,5069729588.572804,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,kolhapur district,TOTAL,7652720,11901398334.29837,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,solapur district,TOTAL,13720797,26445846333.97523,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,mumbai district,TOTAL,8188922,15047988751.590004,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,sindhudurg district,TOTAL,687743,1257865634.0263405,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,dhule district,TOTAL,3403609,6669525561.754,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,wardha district,TOTAL,1840914,3127038656.9324656,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,parbhani district,TOTAL,3263936,6070517241.173687,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,mumbai suburban district,TOTAL,49079788,75911506798.24136,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,hingoli district,TOTAL,1278417,2500851214.1490774,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,ratnagiri district,TOTAL,1238194,2129551543.4130135,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,nanded district,TOTAL,5176083,10853543031.67955,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,osmanabad district,TOTAL,3859502,7459855804.480752,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,nagpur district,TOTAL,20132732,31261594334.217766,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,buldhana district,TOTAL,4321520,9192518486.187069,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,nashik district,TOTAL,27235543,41832846588.20086,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,akola district,TOTAL,2410033,4313676653.103065,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,yavatmal district,TOTAL,2673201,5192118900.718618,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,aurangabad district,TOTAL,20324679,29945191784.134216,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,amravati district,TOTAL,5370072,9628361958.166653,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,washim district,TOTAL,16119131,32164445523.209106,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,sangli district,TOTAL,5514760,9850670767.038408,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,gadchiroli district,TOTAL,959325,2010484968.1852307,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,raigad district,TOTAL,10673549,15596964081.61911,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,palghar district,TOTAL,8313771,12738143184.389732,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,jalna district,TOTAL,3795010,7135028200.598163,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,gondia district,TOTAL,1400318,2892659242.6240034,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,ahmednagar district,TOTAL,14942900,27709537707.314117,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,pune district,TOTAL,208930588,253623629237.65793,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,beed district,TOTAL,4851168,10322699960.987194,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,1,satara district,TOTAL,8011794,11665585732.692352,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\1.json
Maharashtra,2021,2,jalgaon district,TOTAL,9203822,17827507489.14714,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,latur district,TOTAL,6926698,12775603482.762703,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,thane district,TOTAL,34695330,51834001818.133484,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,bhandara district,TOTAL,1822721,3497598608.1527295,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,nandurbar district,TOTAL,1769625,3685674679.0347614,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,chandrapur district,TOTAL,3869197,6284653560.530261,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,kolhapur district,TOTAL,8091062,13193153731.663414,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,solapur district,TOTAL,16828619,33876247851.21455,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,mumbai district,TOTAL,7493859,13269905417.180565,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,sindhudurg district,TOTAL,744195,1343035806.176563,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,dhule district,TOTAL,4332008,8554199986.261333,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,wardha district,TOTAL,2139522,3699297144.8283005,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,parbhani district,TOTAL,4436069,8209849173.250013,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,mumbai suburban district,TOTAL,51172626,79709409341.93018,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,hingoli district,TOTAL,1723420,3436318356.586167,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,ratnagiri district,TOTAL,1425394,2433599392.9835916,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,nanded district,TOTAL,6605754,14281557245.034132,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,osmanabad district,TOTAL,4779631,9350468423.935925,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,nagpur district,TOTAL,22506189,36690120293.721405,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,buldhana district,TOTAL,5761237,12195032520.59851,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,nashik district,TOTAL,28391827,47825836433.598206,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,akola district,TOTAL,3118344,5603968802.647449,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,yavatmal district,TOTAL,3570984,6810703585.523739,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,aurangabad district,TOTAL,23744887,36191383377.4905,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,amravati district,TOTAL,6482349,11779345148.384516,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,washim district,TOTAL,27190170,55251595071.35002,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,sangli district,TOTAL,6227375,11675925279.769922,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,gadchiroli district,TOTAL,1212525,2440258252.3546357,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,raigad district,TOTAL,11509927,16915509520.363083,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,palghar district,TOTAL,8657621,12997801116.852173,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,jalna district,TOTAL,4973393,9302678916.188164,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,gondia district,TOTAL,1714392,3601577353.6618857,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,ahmednagar district,TOTAL,16869500,32660327252.892723,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,pune district,TOTAL,218732925,298657497266.993,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,beed district,TOTAL,6303927,13880929754.80759,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,2,satara district,TOTAL,8589362,13372484167.690807,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\2.json
Maharashtra,2021,3,jalgaon district,TOTAL,11683707,20222318554.82865,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,latur district,TOTAL,9248789,15056539122.121685,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,thane district,TOTAL,46296081,66370065441.36949,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,bhandara district,TOTAL,2346620,4177653275.8378654,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,nandurbar district,TOTAL,2294230,4289557263.3032947,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,chandrapur district,TOTAL,5223272,7710188968.380587,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,kolhapur district,TOTAL,11008132,17285308890.913483,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,solapur district,TOTAL,22642205,41800216299.60483,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,mumbai district,TOTAL,11491677,20168312966.816475,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,sindhudurg district,TOTAL,901040,1629829529.5913053,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,dhule district,TOTAL,5529023,10014453951.958511,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,wardha district,TOTAL,2839183,4424402893.294242,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,parbhani district,TOTAL,6675022,10674377409.491228,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,mumbai suburban district,TOTAL,67846531,100494598469.06511,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,hingoli district,TOTAL,2161199,3965562680.570984,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,ratnagiri district,TOTAL,1682108,2812554265.7598977,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
Maharashtra,2021,3,nanded district,TOTAL,8916177,16631083455.668392,C:\Phonepe_data\pulse\data\map\transaction\hover\country\india\state\maharashtra\2021\3.json
