state,year,month,registered_users,app_opens,source_path
Telangana,2020,3,14590882,527781925,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2020\3.json
Telangana,2020,4,15927797,764614235,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2020\4.json
Telangana,2021,1,17149069,920040042,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2021\1.json
Telangana,2021,2,18306880,905317692,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2021\2.json
Telangana,2021,3,19615278,1107529197,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2021\3.json
Telangana,2021,4,20917649,1407599392,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2021\4.json
Telangana,2022,1,22150612,1168864524,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2022\1.json
Telangana,2022,2,23314363,1276259370,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2022\2.json
Telangana,2022,3,24506111,1255597644,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2022\3.json
Telangana,2022,4,25656381,1731228513,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2022\4.json
Telangana,2023,1,26804259,1305656447,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2023\1.json
Telangana,2023,2,27814633,1339967792,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2023\2.json
Telangana,2023,3,28896668,993742805,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2023\3.json
Telangana,2023,4,29902636,1520428750,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2023\4.json
Telangana,2024,1,31082447,933319286,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2024\1.json
Telangana,2024,2,32232171,1007869816,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2024\2.json
Telangana,2024,3,30776242,1397303246,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2024\3.json
Telangana,2024,4,31726856,2014592558,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\telangana\2024\4.json
Tripura,2018,1,55157,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2018\1.json
Tripura,2018,2,83369,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2018\2.json
Tripura,2018,3,116874,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2018\3.json
Tripura,2018,4,153265,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2018\4.json
Tripura,2019,1,183254,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2019\1.json
Tripura,2019,2,217644,953627,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2019\2.json
Tripura,2019,3,245456,3350991,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2019\3.json
Tripura,2019,4,272298,3610807,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2019\4.json
Tripura,2020,1,299962,4063223,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2020\1.json
Tripura,2020,2,336666,4443221,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2020\2.json
Tripura,2020,3,376731,5777908,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2020\3.json
Tripura,2020,4,409110,6017249,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2020\4.json
Tripura,2021,1,439636,6009660,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2021\1.json
Tripura,2021,2,472153,9500881,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2021\2.json
Tripura,2021,3,509929,12279146,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2021\3.json
Tripura,2021,4,546292,10728702,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2021\4.json
Tripura,2022,1,582124,19322963,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2022\1.json
Tripura,2022,2,615782,21343111,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2022\2.json
Tripura,2022,3,649143,24123569,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2022\3.json
Tripura,2022,4,678741,16107610,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2022\4.json
Tripura,2023,1,710884,29736641,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2023\1.json
Tripura,2023,2,743024,30819207,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2023\2.json
Tripura,2023,3,774678,49942954,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2023\3.json
Tripura,2023,4,806344,43591962,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2023\4.json
Tripura,2024,1,842135,81407836,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2024\1.json
Tripura,2024,2,876724,97341017,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2024\2.json
Tripura,2024,3,916336,134585619,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2024\3.json
Tripura,2024,4,948916,56659293,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\tripura\2024\4.json
Uttar Pradesh,2018,1,4694250,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2018\1.json
Uttar Pradesh,2018,2,6442554,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2018\2.json
Uttar Pradesh,2018,3,8096483,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2018\3.json
Uttar Pradesh,2018,4,10341964,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2018\4.json
Uttar Pradesh,2019,1,12458661,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2019\1.json
Uttar Pradesh,2019,2,14316349,78394040,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2019\2.json
Uttar Pradesh,2019,3,16044607,268142606,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2019\3.json
Uttar Pradesh,2019,4,17949542,324068625,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2019\4.json
Uttar Pradesh,2020,1,20136256,374282083,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2020\1.json
Uttar Pradesh,2020,2,22498519,383703534,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2020\2.json
Uttar Pradesh,2020,3,24838116,450784508,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2020\3.json
Uttar Pradesh,2020,4,27249134,552220798,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2020\4.json
Uttar Pradesh,2021,1,29482075,639718324,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2021\1.json
Uttar Pradesh,2021,2,31651894,673598864,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2021\2.json
Uttar Pradesh,2021,3,34151882,803890116,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2021\3.json
Uttar Pradesh,2021,4,36617655,1175923794,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2021\4.json
Uttar Pradesh,2022,1,38999692,836926025,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2022\1.json
Uttar Pradesh,2022,2,41247289,947480495,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2022\2.json
Uttar Pradesh,2022,3,43537920,1035702397,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2022\3.json
Uttar Pradesh,2022,4,45648650,1682003791,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2022\4.json
Uttar Pradesh,2023,1,47806049,1401343916,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2023\1.json
Uttar Pradesh,2023,2,49829833,1731600947,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2023\2.json
Uttar Pradesh,2023,3,51870932,2143192720,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2023\3.json
Uttar Pradesh,2023,4,53799813,3620813944,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2023\4.json
Uttar Pradesh,2024,1,56028765,3113045884,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2024\1.json
Uttar Pradesh,2024,2,58199149,3406733148,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2024\2.json
Uttar Pradesh,2024,3,67922000,2512362184,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2024\3.json
Uttar Pradesh,2024,4,70474113,5080900941,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttar-pradesh\2024\4.json
Uttarakhand,2018,1,483043,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2018\1.json
Uttarakhand,2018,2,649142,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2018\2.json
Uttarakhand,2018,3,810612,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2018\3.json
Uttarakhand,2018,4,1012103,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2018\4.json
Uttarakhand,2019,1,1224955,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2019\1.json
Uttarakhand,2019,2,1414339,7454279,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2019\2.json
Uttarakhand,2019,3,1585859,24660988,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2019\3.json
Uttarakhand,2019,4,1752677,28853867,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2019\4.json
Uttarakhand,2020,1,1943606,32631265,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2020\1.json
Uttarakhand,2020,2,2148567,31074793,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2020\2.json
Uttarakhand,2020,3,2365438,40377348,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2020\3.json
Uttarakhand,2020,4,2596244,52564888,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2020\4.json
Uttarakhand,2021,1,2802122,59282260,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2021\1.json
Uttarakhand,2021,2,3004040,78380036,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2021\2.json
Uttarakhand,2021,3,3233509,90886530,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2021\3.json
Uttarakhand,2021,4,3460015,110928354,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2021\4.json
Uttarakhand,2022,1,3674829,115224382,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2022\1.json
Uttarakhand,2022,2,3877056,156465685,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2022\2.json
Uttarakhand,2022,3,4081976,152803850,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2022\3.json
Uttarakhand,2022,4,4272049,160685547,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2022\4.json
Uttarakhand,2023,1,4464369,181738693,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2023\1.json
Uttarakhand,2023,2,4645322,240804293,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2023\2.json
Uttarakhand,2023,3,4829992,217340168,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2023\3.json
Uttarakhand,2023,4,5001826,287470297,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2023\4.json
Uttarakhand,2024,1,5202251,264812749,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2024\1.json
Uttarakhand,2024,2,5395292,309932840,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2024\2.json
Uttarakhand,2024,3,5423770,414813742,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2024\3.json
Uttarakhand,2024,4,5575922,354208067,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\uttarakhand\2024\4.json
West Bengal,2018,1,2604789,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2018\1.json
West Bengal,2018,2,3833795,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2018\2.json
West Bengal,2018,3,4851740,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2018\3.json
West Bengal,2018,4,6279278,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2018\4.json
West Bengal,2019,1,7449425,0,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2019\1.json
West Bengal,2019,2,8612795,49514201,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2019\2.json
West Bengal,2019,3,9643222,176559011,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2019\3.json
West Bengal,2019,4,10885058,244326613,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2019\4.json
West Bengal,2020,1,11960822,207068218,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2020\1.json
West Bengal,2020,2,13222022,198589332,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2020\2.json
West Bengal,2020,3,14448366,246554831,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2020\3.json
West Bengal,2020,4,15662093,291721919,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2020\4.json
West Bengal,2021,1,16808799,316832674,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2021\1.json
West Bengal,2021,2,17979979,275341466,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2021\2.json
West Bengal,2021,3,19323278,348588666,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2021\3.json
West Bengal,2021,4,20644527,512335839,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2021\4.json
West Bengal,2022,1,21919787,236131065,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2022\1.json
West Bengal,2022,2,23124388,250276369,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2022\2.json
West Bengal,2022,3,24372048,256445748,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2022\3.json
West Bengal,2022,4,25536381,678066327,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2022\4.json
West Bengal,2023,1,26732895,321102681,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2023\1.json
West Bengal,2023,2,27827662,350862668,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2023\2.json
West Bengal,2023,3,28966414,473450373,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2023\3.json
West Bengal,2023,4,30064546,1467442959,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2023\4.json
West Bengal,2024,1,31306843,633526507,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2024\1.json
West Bengal,2024,2,32540397,704276274,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2024\2.json
West Bengal,2024,3,33612828,709864323,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2024\3.json
West Bengal,2024,4,34750181,1994940763,C:\Phonepe_data\pulse\data\aggregated\user\country\india\state\west-bengal\2024\4.json
